age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,label
40,1,2,1,0,1101,1,0,16,8,214,1,-1,0,0
29,1,1,1,0,1956,1,0,16,8,266,6,-1,0,0
32,0,1,1,0,0,0,0,16,8,137,1,-1,0,0
45,1,0,0,0,104,1,0,16,8,206,4,-1,0,0
32,9,0,1,0,75,0,0,16,8,129,1,-1,0,0
31,3,2,1,0,1301,1,0,16,8,69,15,-1,0,0
58,5,0,0,0,6,0,0,16,8,228,1,-1,0,0
40,9,1,1,0,75,1,0,16,8,259,1,-1,0,0
40,7,1,0,0,44,1,0,16,8,144,1,-1,0,0
36,7,2,3,0,281,1,0,16,8,515,1,-1,0,1
40,0,1,1,0,2,1,0,16,8,29,1,-1,0,0
35,4,2,2,0,205,1,0,16,8,512,1,-1,0,0
39,1,1,0,0,2133,1,1,16,8,179,1,-1,0,0
39,9,1,2,0,94,1,1,16,8,813,1,-1,0,1
30,6,2,2,0,901,1,1,16,8,601,1,-1,0,0
57,4,1,2,0,3431,1,0,16,8,73,1,-1,0,0
60,7,1,1,0,8837,1,0,16,8,144,4,-1,0,0
55,9,1,1,0,726,1,0,16,8,271,1,-1,0,0
40,9,1,1,0,26,1,0,16,8,230,3,-1,0,0
27,8,2,2,0,66,1,0,16,8,456,1,-1,0,0
40,0,1,1,0,2523,1,0,16,8,75,1,-1,0,0
28,4,1,2,0,82,1,1,16,8,225,1,-1,0,0
32,4,1,2,0,0,1,0,16,8,387,1,-1,0,0
53,4,2,1,0,5558,1,0,16,8,286,3,-1,0,0
29,0,2,1,0,-507,1,0,16,8,286,1,-1,0,0
29,9,2,2,0,47,1,0,16,8,111,11,-1,0,0
45,6,1,3,0,-257,0,0,16,8,448,2,-1,0,0
32,4,1,1,0,1423,1,0,16,8,223,3,-1,0,0
47,7,1,1,0,51,1,1,16,8,312,1,-1,0,0
40,7,1,1,0,1688,0,0,16,8,93,1,-1,0,0
33,7,2,1,0,0,1,0,16,8,212,1,-1,0,0
55,3,1,0,0,1000,1,0,16,8,178,1,-1,0,0
31,1,2,1,0,0,1,1,16,8,111,1,-1,0,0
33,4,1,2,0,273,1,0,16,8,803,1,-1,0,1
42,0,0,1,0,153,1,0,16,8,844,1,-1,0,1
31,0,0,2,0,146,1,0,16,8,297,1,-1,0,0
41,1,1,3,0,732,1,0,16,8,25,1,-1,0,0
43,0,2,1,0,2539,1,0,16,8,529,4,-1,0,0
36,7,1,1,0,208,1,0,16,8,99,1,-1,0,0
48,4,1,2,0,542,1,0,16,8,137,1,-1,0,0
31,6,2,2,0,144,1,0,16,8,676,1,-1,0,1
45,9,1,1,0,999,1,0,16,8,656,2,-1,0,0
43,1,1,1,0,19,1,0,16,8,249,1,-1,0,0
42,0,0,1,0,63,0,0,16,8,88,6,-1,0,0
40,7,1,1,0,446,1,0,16,8,1252,1,-1,0,1
29,1,1,1,0,832,1,0,16,8,228,2,-1,0,0
26,1,1,1,0,246,1,0,16,8,1143,3,-1,0,1
53,10,1,1,0,76,1,1,16,8,283,1,-1,0,0
31,9,0,1,0,268,0,0,16,8,118,2,-1,0,0
25,0,1,1,0,16,1,0,16,8,129,1,-1,0,0
26,0,2,1,0,-235,1,0,16,8,103,1,-1,0,0
36,0,2,1,0,0,1,1,16,8,213,1,-1,0,0
43,7,0,1,0,207,1,0,16,8,132,1,-1,0,0
45,0,0,1,0,109,1,0,16,8,122,1,-1,0,0
56,4,0,2,0,975,1,0,16,8,130,4,-1,0,0
51,9,1,1,0,143,1,0,16,8,627,1,-1,0,0
47,1,1,0,0,1756,1,0,16,8,207,1,-1,0,0
44,3,1,0,1,-972,1,1,16,8,114,2,-1,0,0
31,7,1,1,0,5,1,0,16,8,216,1,-1,0,0
46,4,1,1,0,36,1,0,16,8,250,1,-1,0,0
32,4,2,2,0,0,0,0,16,8,91,1,-1,0,0
31,0,1,1,0,468,1,0,16,8,159,1,-1,0,0
45,1,1,0,0,804,1,0,16,8,528,1,-1,0,1
31,10,2,1,0,199,1,0,16,8,86,1,-1,0,0
40,9,1,1,0,257,1,0,16,8,731,4,-1,0,0
43,1,1,3,0,91,1,0,16,8,37,1,-1,0,0
26,1,2,0,0,102,1,0,16,8,46,1,-1,0,0
29,4,1,2,0,1,1,1,16,8,49,1,-1,0,0
30,7,2,1,0,484,1,0,16,8,356,2,-1,0,0
39,4,1,2,0,0,1,1,16,8,107,2,-1,0,0
51,1,1,0,0,196,1,0,16,8,248,1,-1,0,0
58,0,1,0,0,879,1,0,16,8,242,7,-1,0,0
44,2,1,2,0,3689,1,0,16,8,134,3,-1,0,0
49,9,1,1,0,1269,1,0,16,8,355,2,-1,0,0
30,0,1,1,0,67,1,0,16,8,149,1,-1,0,0
38,1,1,1,0,961,1,0,16,8,346,1,-1,0,0
40,7,1,1,0,181,1,0,16,8,370,1,-1,0,0
34,2,1,2,0,355,1,0,16,8,261,1,-1,0,0
41,4,1,2,0,0,0,1,16,8,330,4,-1,0,0
37,4,2,2,0,499,1,0,16,8,537,1,-1,0,0
32,7,0,1,0,-115,1,0,16,8,134,1,-1,0,0
31,1,1,1,0,92,1,0,16,8,688,1,-1,0,1
38,1,2,3,0,1146,1,0,16,8,84,1,-1,0,0
34,6,1,2,0,1029,1,1,16,8,125,1,-1,0,0
42,0,1,1,0,534,1,0,16,8,139,2,-1,0,0
27,7,1,1,0,15,1,0,16,8,167,1,-1,0,0
35,7,1,1,0,1053,1,0,16,8,25,1,-1,0,0
43,0,2,1,0,6,0,0,16,8,244,1,-1,0,0
29,7,2,1,0,-142,1,0,16,8,140,1,-1,0,0
33,7,0,1,0,2,1,0,16,8,165,1,-1,0,0
57,5,0,1,0,70,1,0,16,8,122,1,-1,0,0
50,2,1,1,0,556,1,0,16,8,130,2,-1,0,0
28,7,2,1,0,45,1,0,16,8,345,1,-1,0,0
45,1,0,1,0,9,1,0,16,8,277,6,-1,0,0
33,1,0,1,0,-131,1,0,16,8,145,1,-1,0,0
24,1,1,1,0,142,1,1,16,8,300,1,-1,0,0
34,9,2,1,0,0,1,1,16,8,214,1,-1,0,0
23,0,1,2,0,2,1,0,16,8,140,1,-1,0,0
59,5,1,0,0,646,1,0,16,8,140,1,-1,0,0
40,0,2,1,0,739,1,0,16,8,132,1,-1,0,0
44,1,1,0,0,1511,1,0,16,8,96,2,-1,0,0
33,1,1,1,0,58,0,0,16,8,144,2,-1,0,0
29,0,2,1,0,163,1,1,16,8,803,1,-1,0,1
39,1,1,0,0,385,1,0,16,8,225,4,-1,0,0
36,4,0,2,0,1343,1,1,16,8,73,1,-1,0,0
34,7,0,1,0,169,1,0,16,8,260,1,-1,0,0
35,1,1,1,0,-613,1,0,16,8,754,1,-1,0,0
47,7,1,0,0,1496,1,0,16,8,211,2,-1,0,0
40,1,1,1,0,580,1,0,16,8,192,1,-1,0,0
30,9,1,1,0,-306,1,1,16,8,203,1,-1,0,0
27,4,1,1,0,-41,1,0,16,8,24,1,-1,0,0
40,0,0,1,0,783,1,1,16,8,171,2,-1,0,0
26,1,0,1,0,241,1,0,16,8,136,1,-1,0,0
46,4,1,2,0,245,1,0,16,8,42,10,-1,0,0
43,4,1,1,0,-26,1,0,16,8,343,1,-1,0,0
36,9,2,2,0,705,1,0,16,8,111,1,-1,0,0
32,1,1,1,0,23,1,0,16,8,77,1,-1,0,0
47,1,0,1,0,380,1,0,16,8,268,6,-1,0,0
29,1,2,1,0,4574,1,0,16,8,217,2,-1,0,0
36,9,1,2,0,183,1,0,16,8,360,1,-1,0,0
33,1,2,1,0,272,1,0,16,8,122,3,-1,0,0
57,0,1,1,0,4168,1,1,16,8,47,1,-1,0,0
30,9,2,1,0,677,1,0,16,8,241,1,-1,0,0
59,0,0,1,0,174,1,0,16,8,204,1,-1,0,0
32,1,1,0,0,1877,1,0,16,8,601,1,-1,0,0
56,5,1,1,0,3690,1,1,16,8,178,2,-1,0,0
25,1,1,1,0,109,1,0,16,8,306,1,-1,0,0
30,1,2,3,0,194,1,0,16,8,410,1,-1,0,0
32,1,2,1,0,8,1,0,16,8,265,1,-1,0,0
30,0,1,1,0,40,1,1,16,8,108,2,-1,0,0
45,1,1,1,0,-1400,1,0,16,8,172,4,-1,0,0
47,1,1,1,0,-656,1,0,16,8,184,2,-1,0,0
25,9,2,1,0,1400,1,1,16,8,424,1,-1,0,0
28,1,1,0,0,507,1,0,16,8,359,1,-1,0,0
30,1,2,1,0,75,1,0,16,8,123,1,-1,0,0
28,0,1,2,0,364,1,0,16,8,169,1,-1,0,0
27,9,2,1,0,1742,1,0,16,8,787,1,-1,0,1
32,1,1,1,0,1197,1,1,16,8,241,1,-1,0,0
32,6,2,2,0,12269,0,0,16,8,141,1,-1,0,0
40,6,1,2,0,1126,1,0,16,8,22,4,-1,0,0
29,1,2,0,0,105,1,0,16,8,326,1,-1,0,0
38,0,1,1,0,-650,0,0,16,8,317,1,-1,0,0
37,1,2,0,0,117,1,0,16,8,196,3,-1,0,0
22,0,2,1,0,118,1,0,16,8,270,1,-1,0,0
23,0,2,1,0,178,1,0,16,8,107,1,-1,0,0
30,6,2,1,0,299,1,0,16,8,679,17,-1,0,0
27,1,2,0,0,0,1,0,16,8,576,1,-1,0,0
31,0,1,1,0,5,0,0,16,8,102,1,-1,0,0
26,1,2,1,0,65,0,0,16,8,161,3,-1,0,0
36,0,0,1,0,246,1,0,16,8,206,2,-1,0,0
29,1,2,1,0,1166,1,0,16,8,33,1,-1,0,0
37,7,0,1,0,49,1,0,16,8,619,2,-1,0,1
39,1,1,0,0,95,1,0,16,8,230,1,-1,0,0
38,10,1,0,0,113,1,0,16,8,27,2,-1,0,0
27,2,1,1,0,554,1,0,16,8,131,1,-1,0,0
58,5,1,0,0,269,1,0,16,8,38,2,-1,0,0
36,1,1,1,0,63,1,0,16,8,322,2,-1,0,0
24,7,2,1,0,-248,1,0,16,8,187,1,-1,0,0
25,7,2,1,0,32,1,0,16,8,124,1,-1,0,0
43,4,1,1,0,452,1,0,16,8,107,2,-1,0,0
38,1,1,0,0,467,1,0,16,8,379,1,-1,0,0
40,1,1,0,0,1758,1,0,16,8,1230,3,-1,0,1
33,1,2,1,0,-416,1,0,16,8,767,2,-1,0,1
35,9,1,1,0,523,1,1,16,8,95,1,-1,0,0
46,1,1,0,0,2499,1,0,16,8,42,3,-1,0,0
30,9,2,2,0,236,1,0,16,8,197,1,-1,0,0
24,9,2,1,0,3926,1,0,16,8,320,2,-1,0,0
24,9,2,1,0,409,1,0,16,8,912,1,-1,0,1
45,4,1,2,0,876,0,0,16,8,178,1,-1,0,0
45,1,1,0,0,1163,0,0,16,8,230,1,-1,0,0
53,9,2,1,0,708,1,0,16,8,631,3,-1,0,0
34,9,2,2,0,586,1,0,16,8,489,2,-1,0,0
24,1,1,0,0,656,1,0,16,8,894,1,-1,0,1
57,3,1,0,0,260,1,0,16,8,38,3,-1,0,0
55,1,1,0,0,571,1,0,16,8,323,4,-1,0,0
52,9,2,1,0,36,1,0,16,8,335,1,-1,0,0
54,9,0,1,0,0,1,0,16,8,161,1,-1,0,0
29,1,2,0,0,-63,1,0,16,8,410,3,-1,0,0
23,7,2,1,0,91,1,0,16,8,374,2,-1,0,0
24,7,2,1,0,0,0,0,16,8,280,1,-1,0,0
59,1,1,1,0,169,1,0,16,8,181,3,-1,0,0
37,1,2,3,0,2188,0,0,16,8,193,8,-1,0,0
40,1,1,1,0,2073,1,0,16,8,166,2,-1,0,0
54,4,0,2,0,29887,1,0,16,8,865,1,-1,0,0
35,1,1,1,0,53,1,0,16,8,258,2,-1,0,0
56,3,1,0,0,82,0,0,16,8,215,1,-1,0,0
28,9,1,1,0,58,0,0,16,8,136,2,-1,0,0
32,4,2,1,0,916,1,0,16,8,381,2,-1,0,0
40,4,0,2,0,37,1,0,16,8,412,1,-1,0,0
32,1,2,0,0,100,1,0,16,8,376,2,-1,0,0
41,7,1,0,0,124,1,0,16,8,393,2,-1,0,0
55,4,1,0,0,19,1,0,16,8,56,3,-1,0,0
52,9,1,1,0,420,0,0,16,8,112,4,-1,0,0
58,9,0,1,0,906,1,1,16,8,155,3,-1,0,0
29,10,2,2,0,0,1,1,16,8,703,4,-1,0,0
44,1,0,3,0,532,0,0,16,8,141,2,-1,0,0
53,1,1,0,0,634,1,0,16,8,475,2,-1,0,0
44,7,1,1,0,0,1,1,16,8,471,2,-1,0,0
41,0,1,1,0,338,1,0,16,8,121,1,-1,0,0
44,0,1,1,0,0,1,1,16,8,159,1,-1,0,0
38,4,1,2,0,2724,1,0,16,8,177,4,-1,0,0
27,4,2,2,0,-98,1,1,16,8,344,2,-1,0,0
44,0,1,1,0,73,1,0,16,8,404,1,-1,0,0
45,1,2,1,0,636,1,0,16,8,287,4,-1,0,0
30,1,2,1,0,132,1,0,16,8,329,1,-1,0,0
47,9,1,2,0,282,1,0,16,8,433,1,-1,0,0
54,2,1,0,0,3343,1,1,16,8,216,1,-1,0,0
29,9,2,1,0,-166,1,0,16,8,323,2,-1,0,0
50,0,0,1,0,363,1,0,16,8,1340,1,-1,0,1
32,1,2,1,0,29,0,0,16,8,132,13,-1,0,0
57,2,1,2,1,-524,1,0,16,8,199,4,-1,0,0
51,1,1,0,0,1194,1,0,16,8,558,3,-1,0,0
32,0,2,1,0,422,1,0,16,8,221,2,-1,0,0
27,9,2,2,0,3706,1,0,16,8,897,1,-1,0,1
41,10,1,1,0,356,1,0,16,8,80,2,-1,0,0
53,9,1,1,0,31,1,0,16,8,90,2,-1,0,0
29,6,2,1,0,272,1,0,16,8,123,3,-1,0,0
28,4,1,2,0,103,1,0,16,8,461,2,-1,0,0
27,4,2,2,1,-308,1,0,16,8,213,16,-1,0,0
49,1,1,1,0,16,1,0,16,8,193,11,-1,0,0
44,1,1,0,0,1485,1,0,16,8,428,1,-1,0,0
32,2,2,2,0,1,1,1,16,8,411,2,-1,0,0
56,5,1,3,0,4391,1,0,16,8,291,1,-1,0,0
34,1,2,0,0,85,0,0,16,8,136,1,-1,0,0
43,7,1,0,0,822,1,0,16,8,112,1,-1,0,0
41,4,0,2,0,647,1,0,16,8,270,1,-1,0,0
41,4,1,2,0,223,1,0,16,8,124,1,-1,0,0
47,1,1,0,0,242,1,0,16,8,214,4,-1,0,0
33,1,1,1,0,64,0,0,16,8,239,3,-1,0,0
47,7,1,1,0,2597,1,0,16,8,323,1,-1,0,0
46,4,0,2,0,770,1,0,16,8,94,1,-1,0,0
46,9,1,1,0,4956,1,0,16,8,74,1,-1,0,0
30,0,1,1,0,122,1,0,16,8,107,1,-1,0,0
41,9,2,1,0,28,0,0,16,8,51,1,-1,0,0
30,9,1,1,0,1011,1,0,16,8,109,1,-1,0,0
56,5,0,1,0,4166,1,0,16,8,378,1,-1,0,0
40,9,1,0,0,6110,1,0,16,8,217,1,-1,0,0
47,7,1,1,0,837,1,1,16,8,136,1,-1,0,0
36,4,2,2,0,146,1,0,16,8,1161,3,-1,0,0
60,5,1,0,0,458,1,0,16,8,103,1,-1,0,0
34,0,1,1,0,641,1,1,16,8,467,1,-1,0,0
44,6,1,1,0,1310,1,0,16,8,290,1,-1,0,0
29,9,1,1,0,782,1,0,16,8,131,1,-1,0,0
48,1,1,1,0,478,1,1,16,8,168,2,-1,0,0
55,7,1,3,0,-45,1,0,16,8,764,7,-1,0,0
60,4,1,2,0,36,1,0,16,8,194,3,-1,0,0
29,4,2,2,0,0,0,0,16,8,16,25,-1,0,0
30,7,2,2,0,136,1,1,16,8,208,5,-1,0,0
35,0,2,0,0,8,1,0,16,8,148,18,-1,0,0
37,7,2,1,0,934,1,0,16,8,242,3,-1,0,0
42,1,1,1,0,314,1,1,16,8,269,2,-1,0,0
34,9,1,1,0,978,1,0,16,8,370,2,-1,0,0
50,4,2,2,0,567,1,0,16,8,274,8,-1,0,0
27,7,2,1,0,194,1,0,16,8,326,1,-1,0,0
45,9,2,2,0,4537,1,0,16,8,337,2,-1,0,0
50,4,0,2,0,318,1,0,16,8,788,2,-1,0,0
43,9,1,1,0,17,1,0,16,8,353,4,-1,0,0
32,3,0,1,0,715,1,1,16,8,14,15,-1,0,0
55,4,2,2,0,1464,1,0,16,8,92,1,-1,0,0
40,7,2,1,0,-61,1,1,16,8,698,9,-1,0,0
56,2,1,2,0,1297,1,0,16,8,180,1,-1,0,0
21,0,2,1,0,325,1,0,16,8,467,1,-1,0,0
27,9,1,2,0,276,0,0,16,8,218,2,-1,0,0
24,0,2,1,0,770,1,0,16,8,233,1,-1,0,0
25,9,2,1,0,2,1,1,16,8,304,2,-1,0,0
41,1,1,0,0,208,1,0,16,8,315,3,-1,0,0
49,10,0,1,0,495,1,0,16,8,40,5,-1,0,0
44,1,1,2,0,2185,1,0,16,8,698,1,-1,0,0
42,1,1,1,0,351,1,0,16,8,76,21,-1,0,0
45,1,1,0,0,71,1,0,16,8,355,2,-1,0,0
48,7,1,3,0,1155,1,0,16,8,557,4,-1,0,0
51,9,1,1,0,349,1,0,16,8,97,3,-1,0,0
33,9,1,1,0,153,1,0,16,8,148,2,-1,0,0
32,1,1,0,0,244,1,0,16,8,128,2,-1,0,0
41,9,1,1,0,493,1,0,16,8,130,3,-1,0,0
29,7,1,2,0,62,1,1,16,8,280,2,-1,0,0
49,9,0,2,0,874,1,0,16,8,152,2,-1,0,0
49,1,0,1,1,259,0,0,16,8,283,2,-1,0,0
25,0,2,1,0,304,0,0,16,8,523,3,-1,0,0
33,1,2,1,0,371,1,0,16,8,1128,3,-1,0,0
50,1,1,0,0,231,1,0,16,8,171,4,-1,0,0
50,0,1,1,0,1906,0,0,16,8,174,17,-1,0,0
40,4,2,1,0,192,1,0,16,8,71,11,-1,0,0
32,1,1,0,0,158,1,0,16,8,84,4,-1,0,0
43,1,0,0,0,-57,1,0,16,8,221,2,-1,0,0
24,5,2,1,0,366,0,1,16,8,234,2,-1,0,0
49,1,1,0,0,327,1,0,16,8,138,2,-1,0,0
36,4,1,2,0,1125,1,1,16,8,339,5,-1,0,0
42,0,1,3,0,642,1,1,16,8,509,2,-1,0,0
31,0,2,1,0,-48,1,0,16,8,254,17,-1,0,0
30,9,2,1,0,298,1,0,16,8,164,2,-1,0,0
46,9,1,2,0,2207,1,0,16,8,243,3,-1,0,0
35,1,2,1,0,88,1,0,16,8,344,4,-1,0,0
44,0,1,1,0,2687,1,0,16,8,131,4,-1,0,0
33,4,1,2,0,307,0,0,16,8,806,4,-1,0,0
42,1,1,0,1,398,1,0,16,8,251,4,-1,0,0
39,7,2,1,0,-388,1,0,16,8,1135,2,-1,0,0
41,1,2,0,0,1649,1,0,16,8,312,3,-1,0,0
58,1,1,1,0,886,0,0,16,8,302,4,-1,0,0
40,1,1,1,0,1161,1,1,16,8,292,8,-1,0,0
37,0,1,1,0,281,1,0,16,8,279,2,-1,0,0
45,1,1,0,0,137,1,1,16,8,187,19,-1,0,0
49,4,1,0,0,267,1,0,16,8,198,5,-1,0,0
35,1,1,0,0,767,1,0,16,8,1408,2,-1,0,0
28,1,2,1,0,1112,1,0,16,8,827,2,-1,0,0
32,9,2,2,0,192,1,0,16,8,303,5,-1,0,0
45,6,1,1,0,1113,1,0,16,8,67,2,-1,0,0
44,9,2,1,0,696,1,0,16,8,680,3,-1,0,0
55,1,1,0,0,-268,1,0,16,8,160,6,-1,0,0
37,1,2,1,0,197,1,0,16,8,251,3,-1,0,0
28,7,2,1,0,317,1,0,16,8,21,3,-1,0,0
43,0,2,2,0,329,1,0,16,8,218,2,-1,0,0
35,1,2,1,0,510,1,0,16,8,81,6,-1,0,0
30,4,2,2,0,5,0,0,16,8,476,3,-1,0,0
54,4,2,2,0,4393,1,0,16,8,1297,3,-1,0,1
34,4,0,2,0,488,1,0,16,8,4,2,-1,0,0
30,7,2,1,0,442,1,0,16,8,283,3,-1,0,0
46,11,1,3,0,300,1,0,16,8,323,3,-1,0,0
52,1,1,0,0,1007,1,0,16,8,248,2,-1,0,0
44,1,1,0,0,195,1,0,16,8,541,5,-1,0,0
36,1,1,1,0,513,1,0,16,8,427,3,-1,0,0
44,9,0,1,0,399,1,0,16,8,148,9,-1,0,0
44,1,1,0,0,12,1,0,16,8,408,10,-1,0,0
24,1,2,1,0,77,1,0,16,8,236,2,-1,0,0
56,1,1,0,0,8318,1,0,16,8,428,2,-1,0,0
41,1,0,1,0,-104,1,0,16,8,32,3,-1,0,0
51,9,1,2,0,0,1,0,16,8,330,19,-1,0,0
53,1,1,1,0,2,1,0,16,8,851,2,-1,0,0
41,1,2,0,0,0,1,0,16,8,522,5,-1,0,0
26,1,2,0,0,-579,1,0,16,8,320,3,-1,0,0
53,2,1,2,0,2884,1,0,16,8,165,4,-1,0,0
30,9,2,1,0,863,1,0,16,8,1193,5,-1,0,1
27,0,2,3,0,56,1,0,16,8,730,2,-1,0,0
32,7,2,1,0,358,1,0,16,8,1144,3,-1,0,0
40,1,1,1,0,0,1,0,16,8,167,2,-1,0,0
55,9,1,1,0,2055,1,0,16,8,1023,4,-1,0,0
35,7,2,1,0,568,1,0,16,8,469,2,-1,0,0
32,4,2,1,0,0,1,1,16,8,385,7,-1,0,0
57,1,1,3,0,97,1,0,16,8,260,6,-1,0,0
32,1,1,0,0,217,1,0,16,8,169,3,-1,0,0
55,11,1,2,0,0,0,0,16,8,409,3,-1,0,0
43,7,1,1,0,3608,1,0,16,8,165,6,-1,0,0
42,1,1,1,0,388,1,1,16,8,437,2,-1,0,0
27,4,2,2,1,0,1,0,16,8,89,2,-1,0,0
36,7,1,1,0,279,0,0,16,8,261,6,-1,0,0
32,0,1,1,0,193,1,0,16,8,294,4,-1,0,0
53,9,0,1,0,751,1,0,16,8,343,4,-1,0,0
34,1,1,1,0,305,1,0,16,8,1245,25,-1,0,0
23,1,2,1,0,105,1,0,16,8,498,2,-1,0,0
31,4,2,2,0,548,1,0,16,8,148,4,-1,0,0
46,7,1,1,0,271,1,0,16,8,134,4,-1,0,0
31,7,1,1,0,246,1,0,16,8,230,2,-1,0,0
42,6,1,2,0,1932,1,0,16,8,192,32,-1,0,0
52,6,1,1,0,1066,1,0,16,8,65,3,-1,0,0
38,1,1,0,0,-326,1,0,16,8,237,3,-1,0,0
38,1,2,0,0,1465,1,0,16,8,239,2,-1,0,0
60,10,1,0,0,26,1,0,16,8,196,6,-1,0,0
42,4,2,2,0,10561,0,0,16,8,243,2,-1,0,0
30,1,1,1,0,68,1,1,16,8,393,2,-1,0,0
53,9,0,2,0,647,1,0,16,8,512,6,-1,0,0
35,0,2,1,0,368,1,0,16,8,218,3,-1,0,0
45,0,1,1,0,-183,1,0,16,8,215,3,-1,0,0
57,5,1,0,0,70,1,1,16,8,186,5,-1,0,0
41,9,1,0,0,141,1,0,16,8,299,4,-1,0,0
44,1,1,0,0,75,0,0,16,8,107,3,-1,0,0
56,1,1,3,0,22,1,0,16,8,103,7,-1,0,0
46,7,1,1,0,9,0,0,16,8,297,4,-1,0,0
34,1,1,0,0,695,1,1,16,8,1064,4,-1,0,1
51,1,0,0,0,83,1,0,16,8,24,4,-1,0,0
27,7,2,1,0,-20,0,0,16,8,757,6,-1,0,0
31,6,2,1,0,532,1,0,16,8,90,7,-1,0,0
51,4,1,2,0,0,1,0,16,8,59,5,-1,0,0
25,4,2,2,0,99,1,1,16,8,102,4,-1,0,0
48,4,1,3,0,54,1,0,16,8,293,7,-1,0,0
37,4,2,1,0,792,1,0,16,8,1187,4,-1,0,1
35,1,1,0,0,378,1,0,16,8,427,3,-1,0,0
58,6,1,2,0,8014,1,0,19,8,65,3,-1,0,0
47,1,1,3,0,584,1,0,19,8,79,19,-1,0,0
58,5,1,0,0,331,1,0,19,8,145,4,-1,0,0
36,4,1,1,0,122,1,0,19,8,39,7,-1,0,0
38,1,1,1,0,660,1,1,19,8,105,2,-1,0,0
27,0,2,1,0,276,1,0,19,8,311,2,-1,0,0
44,1,1,0,0,-14,1,1,19,8,179,4,-1,0,0
47,1,2,1,0,15,1,0,19,8,62,2,-1,0,0
26,0,2,1,0,-326,1,0,19,8,128,3,-1,0,0
29,7,2,1,0,2099,1,1,19,8,171,2,-1,0,0
60,4,0,2,0,2589,1,0,19,8,134,2,-1,0,0
37,2,2,1,0,654,0,0,19,8,594,2,-1,0,0
35,1,1,1,0,474,1,0,19,8,55,3,-1,0,0
44,1,1,1,0,294,1,0,19,8,66,2,-1,0,0
50,4,0,0,0,-6,1,0,19,8,92,2,-1,0,0
41,1,1,0,0,865,0,1,19,8,19,5,-1,0,0
26,9,0,1,0,379,1,1,19,8,501,3,-1,0,0
43,4,1,0,0,8167,1,0,19,8,114,2,-1,0,0
46,4,1,0,0,357,1,1,19,8,221,2,-1,0,0
54,7,1,1,0,2431,1,0,19,8,221,4,-1,0,0
46,1,1,2,0,1497,1,0,19,8,374,6,-1,0,0
46,1,1,0,0,7934,1,0,19,8,123,1,-1,0,0
55,1,1,1,0,1261,0,0,19,8,166,1,-1,0,0
45,1,1,1,0,1124,1,0,19,8,37,1,-1,0,0
58,5,1,0,0,196,1,0,19,8,35,1,-1,0,0
48,10,1,2,0,-471,1,0,19,8,668,7,-1,0,0
38,7,1,1,0,497,1,1,19,8,88,5,-1,0,0
57,7,0,0,0,1920,0,0,19,8,77,2,-1,0,0
54,1,0,0,0,8180,0,0,19,8,312,1,-1,0,0
40,4,2,2,0,2784,1,0,19,8,181,1,-1,0,0
44,7,1,1,0,556,0,0,19,8,134,3,-1,0,0
55,9,1,1,0,517,1,1,19,8,61,4,-1,0,0
40,1,2,3,0,-154,1,1,19,8,258,1,-1,0,0
42,4,0,2,0,0,0,0,19,8,131,2,-1,0,0
48,9,1,1,0,522,1,0,19,8,71,1,-1,0,0
52,0,0,1,0,-342,0,0,19,8,153,1,-1,0,0
31,1,1,1,0,43,1,0,19,8,405,3,-1,0,0
60,0,1,1,0,12210,1,0,19,8,256,1,-1,0,0
51,7,1,0,0,8806,1,0,19,8,131,1,-1,0,0
50,1,0,1,0,2402,1,0,19,8,219,1,-1,0,0
44,2,1,1,1,-848,1,0,19,8,468,1,-1,0,0
33,0,1,1,0,0,0,0,19,8,326,2,-1,0,0
43,9,1,1,0,674,1,1,19,8,412,1,-1,0,0
46,7,0,1,0,778,1,0,19,8,579,1,-1,0,0
43,7,1,1,0,384,1,1,19,8,277,3,-1,0,0
50,7,0,1,0,256,1,0,19,8,316,2,-1,0,0
41,0,2,1,0,1020,1,0,19,8,882,1,-1,0,1
50,7,1,1,0,1463,1,0,19,8,380,1,-1,0,0
50,7,0,1,0,761,1,0,19,8,169,1,-1,0,0
40,0,1,1,0,1380,1,0,19,8,127,1,-1,0,0
30,1,2,0,0,71,1,0,19,8,122,6,-1,0,0
44,0,1,1,1,-1249,1,1,19,8,83,4,-1,0,0
51,9,2,1,0,4089,1,0,19,8,318,1,-1,0,0
40,1,1,0,0,3736,1,0,19,8,29,3,-1,0,0
38,1,1,0,0,2407,1,0,19,8,218,1,-1,0,0
52,9,1,1,0,1781,1,0,19,8,144,2,-1,0,0
49,9,1,1,0,4667,1,0,19,8,130,2,-1,0,0
44,0,0,1,0,2,1,0,19,8,429,1,-1,0,0
39,0,1,2,0,259,1,0,19,8,27,1,-1,0,0
43,0,2,1,0,445,1,0,19,8,546,2,-1,0,0
32,7,1,1,0,132,1,1,19,8,343,2,-1,0,0
55,4,0,3,0,2,1,0,19,8,95,1,-1,0,0
55,7,1,1,0,283,1,0,19,8,156,1,-1,0,0
42,4,0,1,0,830,1,0,19,8,112,1,-1,0,0
26,9,2,2,0,75,1,1,19,8,351,1,-1,0,0
54,7,1,1,0,158,1,0,19,8,198,1,-1,0,0
34,1,1,0,0,46,1,1,19,8,165,1,-1,0,0
46,4,1,2,0,4301,1,1,19,8,134,2,-1,0,0
25,1,2,1,0,815,1,0,19,8,268,6,-1,0,0
